StreetName,FullAddress,Post_Code,County,Lat,Long,Nbrhd_Comm
Ford,215 Ford Rd Unit 218,95138.0,Santa Clara,37.25366152,-121.7968394,
Ford,215 Ford Rd Unit 220,95138.0,Santa Clara,37.25363137,-121.7967884,
Ford,215 Ford Rd Unit 222,95138.0,Santa Clara,37.25360123,-121.7967375,
Ford,215 Ford Rd Unit 224,95138.0,Santa Clara,37.25348443,-121.7966108,
Ford,215 Ford Rd Unit 226,95138.0,Santa Clara,37.25354097,-121.7965587,
Ford,215 Ford Rd Unit 228,95138.0,Santa Clara,37.25359752,-121.7965066,
Ford,215 Ford Rd Unit 230,95138.0,Santa Clara,37.25365406,-121.7964545,
Ford,215 Ford Rd Unit 232,95138.0,Santa Clara,37.2537106,-121.7964024,
Ford,215 Ford Rd Unit 234,95138.0,Santa Clara,37.25376714,-121.7963503,
Ford,215 Ford Rd Unit 236,95138.0,Santa Clara,37.25382368,-121.7962982,
Blossom Hill,1082 Blossom Hill Rd,95123.0,Santa Clara,37.24966239,-121.8732574,
Ford,215 Ford Rd Unit 238,95138.0,Santa Clara,37.25387841,-121.7963848,
Ford,215 Ford Rd Unit 240,95138.0,Santa Clara,37.25391949,-121.7964564,
Ford,215 Ford Rd Unit 242,95138.0,Santa Clara,37.25396058,-121.7965281,
Ford,215 Ford Rd Unit 244,95138.0,Santa Clara,37.25400167,-121.7965997,
Ford,215 Ford Rd Unit 246,95138.0,Santa Clara,37.25404275,-121.7966714,
Ford,215 Ford Rd Unit 302,95138.0,Santa Clara,37.25399482,-121.7969614,
Ford,215 Ford Rd Unit 304,95138.0,Santa Clara,37.25395544,-121.796998,
Ford,215 Ford Rd Unit 306,95138.0,Santa Clara,37.25391606,-121.7970345,
Ford,215 Ford Rd Unit 308,95138.0,Santa Clara,37.25387668,-121.797071,
Ford,215 Ford Rd Unit 310,95138.0,Santa Clara,37.2538373,-121.7971076,
Carolyn,1082 Carolyn Ave,95125.0,Santa Clara,37.30764329,-121.9050418,
Ford,215 Ford Rd Unit 312,95138.0,Santa Clara,37.25376751,-121.7969765,
Ford,215 Ford Rd Unit 314,95138.0,Santa Clara,37.25373736,-121.7969255,
Ford,215 Ford Rd Unit 316,95138.0,Santa Clara,37.25370721,-121.7968746,
Ford,215 Ford Rd Unit 318,95138.0,Santa Clara,37.25367707,-121.7968237,
Ford,215 Ford Rd Unit 320,95138.0,Santa Clara,37.25364692,-121.7967727,
Ford,215 Ford Rd Unit 322,95138.0,Santa Clara,37.25361677,-121.7967218,
Ford,215 Ford Rd Unit 324,95138.0,Santa Clara,37.25347254,-121.7965718,
Ford,215 Ford Rd Unit 326,95138.0,Santa Clara,37.25355436,-121.7964955,
Ford,215 Ford Rd Unit 330,95138.0,Santa Clara,37.25363618,-121.7964191,
Ford,215 Ford Rd Unit 332,95138.0,Santa Clara,37.253718,-121.7963428,
Cedar Gables,1082 Cedar Gables Dr,95118.0,Santa Clara,37.26153282,-121.8773463,
Ford,215 Ford Rd Unit 336,95138.0,Santa Clara,37.25379982,-121.7962664,
Ford,215 Ford Rd Unit 338,95138.0,Santa Clara,37.25389346,-121.7963714,
Ford,215 Ford Rd Unit 340,95138.0,Santa Clara,37.25393455,-121.796443,
Ford,215 Ford Rd Unit 342,95138.0,Santa Clara,37.25397563,-121.7965147,
Ford,215 Ford Rd Unit 344,95138.0,Santa Clara,37.25401672,-121.7965863,
Ford,215 Ford Rd Unit 346,95138.0,Santa Clara,37.2540578,-121.796658,
Giddings,215 Giddings Ct,95139.0,Santa Clara,37.21971936,-121.7648648,
Grayson,215 Grayson Ter,95126.0,Santa Clara,37.32785483,-121.9044929,
Market,1 S Market St Unit 1011,95113.0,Santa Clara,37.33490152,-121.8923379,
Palm Valley,100 Palm Valley Blvd Unit 3020,95123.0,Santa Clara,37.24084076,-121.8047705,
Chestnut,1082 Chestnut St,95110.0,Santa Clara,37.34902209,-121.919973,
Great Oak,215 Great Oak Way,95123.0,Santa Clara,37.25551844,-121.8120193,
Incline,215 Incline Way,95139.0,Santa Clara,37.22494014,-121.7781808,
Jackson,215 Jackson St,95112.0,Santa Clara,37.34930168,-121.8940231,
Kenbrook,215 Kenbrook Cir,95111.0,Santa Clara,37.28711974,-121.8407664,
La Rossa,215 La Rossa Ct,95125.0,Santa Clara,37.30891062,-121.8780163,
Leo,215 Leo Ave,95112.0,Santa Clara,37.31103847,-121.8653765,
Lynette,215 Lynette Way,95116.0,Santa Clara,37.35042276,-121.8502097,
Martinvale,215 Martinvale Ln,95119.0,Santa Clara,37.228222,-121.78144,
Mountain Springs,215 Mountain Springs Dr,95136.0,Santa Clara,37.28258827,-121.8626174,
Cloverbrook,1082 Cloverbrook Dr,95120.0,Santa Clara,37.22631845,-121.865629,
11th,215 N 11th St,95112.0,Santa Clara,37.34438154,-121.8828349,
12th,215 N 12th St,95112.0,Santa Clara,37.34467857,-121.8816799,
17th,215 N 17th St,95112.0,Santa Clara,37.34699552,-121.8771243,
25th,215 N 25th St,95116.0,Santa Clara,37.35026821,-121.8698193,
27th,215 N 27th St,95116.0,Santa Clara,37.3513264,-121.868165,
31st,215 N 31st St,95116.0,Santa Clara,37.3535086,-121.864256,
6th,215 N 6th St,95112.0,Santa Clara,37.34167478,-121.8877926,
Capitol,215 N Capitol Ave Unit 1,95127.0,Santa Clara,37.36681524,-121.840956,
Capitol,215 N Capitol Ave Unit 2,95127.0,Santa Clara,37.36681471,-121.8409902,
Corvette,1082 Corvette Dr,95129.0,Santa Clara,37.30644569,-122.0174555,
Capitol,215 N Capitol Ave Unit 3,95127.0,Santa Clara,37.36681417,-121.8410251,
Capitol,215 N Capitol Ave Unit 4,95127.0,Santa Clara,37.36681204,-121.8408702,
Capitol,215 N Capitol Ave Unit 5,95127.0,Santa Clara,37.36681151,-121.8409044,
Oak,215 Oak St Unit 1,95110.0,Santa Clara,37.32067597,-121.8839342,
Oak,215 Oak St Unit 2,95110.0,Santa Clara,37.32067556,-121.8839685,
Oak,215 Oak St Unit 3,95110.0,Santa Clara,37.32067516,-121.8840029,
Oak,215 Oak St Unit 4,95110.0,Santa Clara,37.32067797,-121.8838873,
Oak,215 Oak St Unit 5,95110.0,Santa Clara,37.32064851,-121.8839336,
Oak,215 Oak St Unit 6,95110.0,Santa Clara,37.3206481,-121.883968,
Craig,1082 Craig Dr,95129.0,Santa Clara,37.30616961,-122.0155838,
Oak,215 Oak St Unit 7,95110.0,Santa Clara,37.3206477,-121.8840024,
October,215 October Dr,95138.0,Santa Clara,37.25206944,-121.7942243,
Olive Hill,215 Olive Hill Dr,95125.0,Santa Clara,37.29724442,-121.8669734,
Omira,215 Omira Dr,95123.0,Santa Clara,37.25078433,-121.8139877,
Pamela,215 Pamela Ave,95116.0,Santa Clara,37.36500988,-121.8457486,
Paraiso,215 Paraiso Ct,95119.0,Santa Clara,37.23168912,-121.7865707,
Parmer,215 Parmer Ave,95116.0,Santa Clara,37.34789344,-121.8555043,
Phelan,215 Phelan Ave,95112.0,Santa Clara,37.31284462,-121.8670961,
Pinot,215 Pinot Ct,95119.0,Santa Clara,37.2289329,-121.7832115,
Purple Glen,215 Purple Glen Dr,95119.0,Santa Clara,37.23157386,-121.7907668,
Crosspoint,1082 Crosspoint Ct,95120.0,Santa Clara,37.23587321,-121.8724687,
Ridge Vista,215 Ridge Vista Ave,95127.0,Santa Clara,37.3733026,-121.8311415,
Rio Chico,215 Rio Chico Dr,95111.0,Santa Clara,37.28125977,-121.8301389,
Rio De Joyas,215 Rio De Joyas,95121.0,Santa Clara,37.30254216,-121.8143558,
San Jose,215 San Jose Ave,95125.0,Santa Clara,37.30956373,-121.8750591,
Shadow Dance,215 Shadow Dance Dr,95110.0,Santa Clara,37.31049413,-121.8792595,
Sherry,215 Sherry Ct,95119.0,Santa Clara,37.22939333,-121.7840383,
Siderno,215 Siderno Ct,95111.0,Santa Clara,37.29016253,-121.8541513,
12th,215 S 12th St Unit 1,95112.0,Santa Clara,37.33788256,-121.8765431,
12th,215 S 12th St Unit 2,95112.0,Santa Clara,37.33793707,-121.8765785,
Culloden,1082 Culloden Ct,95121.0,Santa Clara,37.29367151,-121.8178813,
12th,215 S 12th St Unit 3,95112.0,Santa Clara,37.33791002,-121.8765436,
12th,215 S 12th St Unit 4,95112.0,Santa Clara,37.33788296,-121.8765087,
12th,215 S 12th St Unit 5,95112.0,Santa Clara,37.33791042,-121.8765092,
12th,215 S 12th St Unit 6,95112.0,Santa Clara,37.33790961,-121.876578,
12th,215 S 12th St Unit 7,95112.0,Santa Clara,37.33788215,-121.8765775,
17th,215 S 17th St,95112.0,Santa Clara,37.3402735,-121.8719875,
18th,215 S 18th St,95116.0,Santa Clara,37.34031751,-121.8698811,
19th,215 S 19th St,95116.0,Santa Clara,37.34081501,-121.868989,
24th,215 S 24th St,95116.0,Santa Clara,37.34350571,-121.8646435,
Cumberland,1082 Cumberland Pl,95125.0,Santa Clara,37.28720784,-121.8854855,
33rd,215 S 33rd St 1/2,95116.0,Santa Clara,37.34762292,-121.8564432,
33rd,215 S 33rd St A,95116.0,Santa Clara,37.34764425,-121.8563868,
33rd,215 S 33rd St B,95116.0,Santa Clara,37.34761473,-121.8563624,
Morrison,215 S Morrison Ave,95126.0,Santa Clara,37.32549853,-121.9082212,
San Tomas Aquino,215 S San Tomas Aquino Rd,95008.0,Santa Clara,37.28139806,-121.977778,
Sunnyslope,215 Sunnyslope Ave,95127.0,Santa Clara,37.36921381,-121.8194544,
Sunol,215 Sunol St,95126.0,Santa Clara,37.32564137,-121.9063429,
Tolin,215 Tolin Ct,95139.0,Santa Clara,37.22129401,-121.7699647,
Topeka,215 Topeka Ave,95126.0,Santa Clara,37.32758005,-121.9311104,
Turner,215 Turner Ct,95139.0,Santa Clara,37.22221323,-121.7671168,
Curtner,1082 Curtner Ave,95125.0,Santa Clara,37.28983154,-121.8867994,
Valley View,215 Valley View Ave,95127.0,Santa Clara,37.38032793,-121.8230273,
Varian,215 Varian Ct,95119.0,Santa Clara,37.22829282,-121.7875511,
Vineyard,215 Vineyard Dr,95119.0,Santa Clara,37.23000783,-121.7845564,
Whirlaway,215 Whirlaway Dr,95111.0,Santa Clara,37.26399866,-121.8082896,
Willow,215 Willow St,95110.0,Santa Clara,37.31884403,-121.8827882,
Wyandotte,215 Wyandotte Dr,95123.0,Santa Clara,37.24479952,-121.8112095,
Alameda,2150 Alameda Ct,95126.0,Santa Clara,37.34474203,-121.9300447,
Almaden,2150 Almaden Rd,95125.0,Santa Clara,37.29475474,-121.878419,
Almaden,2150 Almaden Rd 1,95125.0,Santa Clara,37.29510596,-121.8804286,
Danbury,1082 Danbury Dr,95129.0,Santa Clara,37.30649128,-122.0193255,
Almaden,2150 Almaden Rd 10,95125.0,Santa Clara,37.29494008,-121.8792638,
Almaden,2150 Almaden Rd 100,95125.0,Santa Clara,37.2943486,-121.8792636,
Almaden,2150 Almaden Rd 101,95125.0,Santa Clara,37.29412479,-121.8793259,
Almaden,2150 Almaden Rd 102,95125.0,Santa Clara,37.29411022,-121.879213,
Almaden,2150 Almaden Rd 103,95125.0,Santa Clara,37.29409128,-121.8790902,
Delno,1082 Delno St,95126.0,Santa Clara,37.34474508,-121.9257965,
Almaden,2150 Almaden Rd 104,95125.0,Santa Clara,37.29407084,-121.8789784,
Almaden,2150 Almaden Rd 105,95125.0,Santa Clara,37.29404165,-121.8788575,
Almaden,2150 Almaden Rd 106,95125.0,Santa Clara,37.29402685,-121.8787473,
Almaden,2150 Almaden Rd 107,95125.0,Santa Clara,37.29401495,-121.8786321,
Almaden,2150 Almaden Rd 108,95125.0,Santa Clara,37.29399335,-121.8785111,
Palm Valley,100 Palm Valley Blvd Unit 3021,95123.0,Santa Clara,37.24091402,-121.8047081,
Almaden,2150 Almaden Rd 109,95125.0,Santa Clara,37.29398115,-121.8784011,
Almaden,2150 Almaden Rd 11,95125.0,Santa Clara,37.29492373,-121.8791411,
Almaden,2150 Almaden Rd 110,95125.0,Santa Clara,37.29396662,-121.8782807,
Almaden,2150 Almaden Rd 111,95125.0,Santa Clara,37.29395829,-121.8781694,
Almaden,2150 Almaden Rd 112,95125.0,Santa Clara,37.2939338,-121.8780555,
Durness,1082 Durness Pl,95122.0,Santa Clara,37.32161095,-121.8436314,
Almaden,2150 Almaden Rd 113,95125.0,Santa Clara,37.29391989,-121.8779371,
Almaden,2150 Almaden Rd 114,95125.0,Santa Clara,37.29389475,-121.877828,
Almaden,2150 Almaden Rd 115,95125.0,Santa Clara,37.29386804,-121.8777076,
Almaden,2150 Almaden Rd 116,95125.0,Santa Clara,37.29385904,-121.8775953,
Almaden,2150 Almaden Rd 117,95125.0,Santa Clara,37.29384824,-121.8774818,
Santa Clara,1082 E Santa Clara St,95116.0,Santa Clara,37.34622168,-121.868941,
Almaden,2150 Almaden Rd 118,95125.0,Santa Clara,37.2938333,-121.8773642,
Almaden,2150 Almaden Rd 119,95125.0,Santa Clara,37.29382253,-121.8772501,
Almaden,2150 Almaden Rd 12,95125.0,Santa Clara,37.29490645,-121.879014,
Almaden,2150 Almaden Rd 120,95125.0,Santa Clara,37.29529276,-121.8771001,
Almaden,2150 Almaden Rd 121,95125.0,Santa Clara,37.2953144,-121.8772258,
William,1082 E William St,95116.0,Santa Clara,37.34031526,-121.863449,
Almaden,2150 Almaden Rd 122,95125.0,Santa Clara,37.29532688,-121.8773388,
Almaden,2150 Almaden Rd 123,95125.0,Santa Clara,37.29534772,-121.8774621,
Almaden,2150 Almaden Rd 124,95125.0,Santa Clara,37.29536336,-121.8775885,
Almaden,2150 Almaden Rd 125,95125.0,Santa Clara,37.29537858,-121.8777074,
Almaden,2150 Almaden Rd 126,95125.0,Santa Clara,37.2953965,-121.8778256,
Ellis,1082 Ellis Ave,95125.0,Santa Clara,37.29952483,-121.8930203,
Almaden,2150 Almaden Rd 127,95125.0,Santa Clara,37.29541369,-121.877949,
Almaden,2150 Almaden Rd 128,95125.0,Santa Clara,37.29543391,-121.8780778,
Almaden,2150 Almaden Rd 129,95125.0,Santa Clara,37.29544508,-121.8781891,
Almaden,2150 Almaden Rd 13,95125.0,Santa Clara,37.2948861,-121.878869,
Almaden,2150 Almaden Rd 130,95125.0,Santa Clara,37.29546583,-121.8783164,
Esparanza,1082 Esparanza Way,95138.0,Santa Clara,37.24220682,-121.7632087,
Almaden,2150 Almaden Rd 131,95125.0,Santa Clara,37.29548425,-121.8784383,
Almaden,2150 Almaden Rd 132,95125.0,Santa Clara,37.29549493,-121.8785615,
Almaden,2150 Almaden Rd 133,95125.0,Santa Clara,37.29551866,-121.8786837,
Almaden,2150 Almaden Rd 134,95125.0,Santa Clara,37.29553765,-121.8788132,
Almaden,2150 Almaden Rd 135,95125.0,Santa Clara,37.2955634,-121.8789233,
Fairbrook,1082 Fairbrook Ct,95132.0,Santa Clara,37.38625722,-121.8572022,
Almaden,2150 Almaden Rd 136,95125.0,Santa Clara,37.29557552,-121.8790459,
Almaden,2150 Almaden Rd 137,95125.0,Santa Clara,37.29559305,-121.8791697,
Almaden,2150 Almaden Rd 138,95125.0,Santa Clara,37.29560588,-121.8792867,
Almaden,2150 Almaden Rd 139,95125.0,Santa Clara,37.29564494,-121.8794578,
Almaden,2150 Almaden Rd 14,95125.0,Santa Clara,37.29513147,-121.8788037,
Fleetwood,1082 Fleetwood Dr,95120.0,Santa Clara,37.23043959,-121.8695831,
Almaden,2150 Almaden Rd 140,95125.0,Santa Clara,37.29563051,-121.8795732,
Almaden,2150 Almaden Rd 141,95125.0,Santa Clara,37.29546373,-121.879617,
Almaden,2150 Almaden Rd 142,95125.0,Santa Clara,37.2953803,-121.8796203,
Almaden,2150 Almaden Rd 143,95125.0,Santa Clara,37.29525826,-121.8796319,
Almaden,2150 Almaden Rd 144,95125.0,Santa Clara,37.29527886,-121.879753,
Foxglove,1082 Foxglove Pl,95131.0,Santa Clara,37.37958359,-121.8960962,
Almaden,2150 Almaden Rd 145,95125.0,Santa Clara,37.29528956,-121.8798675,
Almaden,2150 Almaden Rd 146,95125.0,Santa Clara,37.29531097,-121.8799774,
Almaden,2150 Almaden Rd 147,95125.0,Santa Clara,37.29533322,-121.8800964,
Almaden,2150 Almaden Rd 148,95125.0,Santa Clara,37.2953426,-121.8802152,
Almaden,2150 Almaden Rd 149,95125.0,Santa Clara,37.29535738,-121.8803328,
Foxhurst,1082 Foxhurst Way,95120.0,Santa Clara,37.20008785,-121.8396382,
Almaden,2150 Almaden Rd 15,95125.0,Santa Clara,37.29514807,-121.8789657,
Almaden,2150 Almaden Rd 150,95125.0,Santa Clara,37.29537822,-121.8804502,
Almaden,2150 Almaden Rd 16,95125.0,Santa Clara,37.29517104,-121.8790962,
Almaden,2150 Almaden Rd 17,95125.0,Santa Clara,37.29519385,-121.8792402,
Almaden,2150 Almaden Rd 18,95125.0,Santa Clara,37.29521512,-121.8793913,
Palm Valley,100 Palm Valley Blvd Unit 3022,95123.0,Santa Clara,37.24084186,-121.8046721,
Glen Echo,1082 Glen Echo Ave,95125.0,Santa Clara,37.30510377,-121.90979,
Almaden,2150 Almaden Rd 19,95125.0,Santa Clara,37.29536446,-121.8793359,
Almaden,2150 Almaden Rd 2,95125.0,Santa Clara,37.29508883,-121.8803186,
Almaden,2150 Almaden Rd 20,95125.0,Santa Clara,37.29535326,-121.8792071,
Almaden,2150 Almaden Rd 21,95125.0,Santa Clara,37.29533191,-121.8790957,
Almaden,2150 Almaden Rd 22,95125.0,Santa Clara,37.2953269,-121.8789868,
Golden Acre,1082 Golden Acre Ct,95136.0,Santa Clara,37.26481665,-121.8756538,
Almaden,2150 Almaden Rd 23,95125.0,Santa Clara,37.29530491,-121.8788789,
Almaden,2150 Almaden Rd 24,95125.0,Santa Clara,37.29528485,-121.878756,
Almaden,2150 Almaden Rd 241,95125.0,Santa Clara,37.29566464,-121.879707,
Almaden,2150 Almaden Rd 242,95125.0,Santa Clara,37.29568959,-121.8798373,
Almaden,2150 Almaden Rd 243,95125.0,Santa Clara,37.29569954,-121.8800069,
Goldenstar,1082 Goldenstar Pl,95131.0,Santa Clara,37.37939575,-121.8961524,
Almaden,2150 Almaden Rd 244,95125.0,Santa Clara,37.29571988,-121.8801348,
Almaden,2150 Almaden Rd 245,95125.0,Santa Clara,37.29552841,-121.8803358,
Almaden,2150 Almaden Rd 246,95125.0,Santa Clara,37.2955132,-121.8802085,
Almaden,2150 Almaden Rd 247,95125.0,Santa Clara,37.29549708,-121.8800669,
Almaden,2150 Almaden Rd 248,95125.0,Santa Clara,37.29547333,-121.8799217,
Harvest Meadow,1082 Harvest Meadow Ct,95136.0,Santa Clara,37.26618988,-121.8763757,
Almaden,2150 Almaden Rd 249,95125.0,Santa Clara,37.29545562,-121.8797774,
Almaden,2150 Almaden Rd 25,95125.0,Santa Clara,37.29524795,-121.8785081,
Almaden,2150 Almaden Rd 26,95125.0,Santa Clara,37.29522661,-121.878406,
Almaden,2150 Almaden Rd 27,95125.0,Santa Clara,37.29521857,-121.8782837,
Almaden,2150 Almaden Rd 28,95125.0,Santa Clara,37.29519686,-121.8781267,
Huntingdon,1082 Huntingdon Dr,95129.0,Santa Clara,37.30616215,-122.0021458,
Almaden,2150 Almaden Rd 29,95125.0,Santa Clara,37.29508789,-121.8781617,
Almaden,2150 Almaden Rd 3,95125.0,Santa Clara,37.2950698,-121.8801987,
Almaden,2150 Almaden Rd 30,95125.0,Santa Clara,37.29496381,-121.8781757,
Almaden,2150 Almaden Rd 31,95125.0,Santa Clara,37.29484293,-121.8782047,
Almaden,2150 Almaden Rd 32,95125.0,Santa Clara,37.2947351,-121.8782112,
Indian Summer,1082 Indian Summer Ct,95122.0,Santa Clara,37.31940277,-121.8413248,
Almaden,2150 Almaden Rd 33,95125.0,Santa Clara,37.29461271,-121.8782278,
Almaden,2150 Almaden Rd 34,95125.0,Santa Clara,37.29456428,-121.8779342,
Almaden,2150 Almaden Rd 35,95125.0,Santa Clara,37.29468021,-121.8779094,
Almaden,2150 Almaden Rd 36,95125.0,Santa Clara,37.29478767,-121.8778937,
Almaden,2150 Almaden Rd 37,95125.0,Santa Clara,37.29491531,-121.8778741,
Jackson,1082 Jackson St,95112.0,Santa Clara,37.35730391,-121.8756768,
Almaden,2150 Almaden Rd 38,95125.0,Santa Clara,37.29502722,-121.8778539,
Almaden,2150 Almaden Rd 39,95125.0,Santa Clara,37.29514307,-121.8778383,
Almaden,2150 Almaden Rd 4,95125.0,Santa Clara,37.2950547,-121.880076,
Almaden,2150 Almaden Rd 40,95125.0,Santa Clara,37.29512386,-121.8775887,
Almaden,2150 Almaden Rd 41,95125.0,Santa Clara,37.29501172,-121.8775923,
Keltner,1082 Keltner Ave,95117.0,Santa Clara,37.30663131,-121.9675736,
Almaden,2150 Almaden Rd 42,95125.0,Santa Clara,37.29489571,-121.8776339,
Almaden,2150 Almaden Rd 43,95125.0,Santa Clara,37.29477919,-121.8776541,
Almaden,2150 Almaden Rd 44,95125.0,Santa Clara,37.29466571,-121.8776727,
Almaden,2150 Almaden Rd 45,95125.0,Santa Clara,37.29454384,-121.8776908,
Almaden,2150 Almaden Rd 46,95125.0,Santa Clara,37.2944625,-121.8773789,
Kitchener,1082 Kitchener Cir,95121.0,Santa Clara,37.29265967,-121.8175952,
Almaden,2150 Almaden Rd 47,95125.0,Santa Clara,37.294549,-121.8773588,
Almaden,2150 Almaden Rd 48,95125.0,Santa Clara,37.29464339,-121.8773456,
Almaden,2150 Almaden Rd 49,95125.0,Santa Clara,37.29473872,-121.877347,
Almaden,2150 Almaden Rd 5,95125.0,Santa Clara,37.29503965,-121.8799557,
Almaden,2150 Almaden Rd 50,95125.0,Santa Clara,37.29483252,-121.8773247,
Lancer,1082 Lancer Dr,95129.0,Santa Clara,37.30600354,-122.0166029,
Almaden,2150 Almaden Rd 51,95125.0,Santa Clara,37.29492033,-121.8773093,
Almaden,2150 Almaden Rd 52,95125.0,Santa Clara,37.29501577,-121.8772918,
Almaden,2150 Almaden Rd 53,95125.0,Santa Clara,37.29510233,-121.8772879,
Almaden,2150 Almaden Rd 54,95125.0,Santa Clara,37.29507443,-121.8770436,
Almaden,2150 Almaden Rd 55,95125.0,Santa Clara,37.29498847,-121.8770504,
Palm Valley,100 Palm Valley Blvd Unit 3023,95123.0,Santa Clara,37.24091191,-121.8045768,
Lincoln,1082 Lincoln Ave,95125.0,Santa Clara,37.30929984,-121.9012655,
Almaden,2150 Almaden Rd 56,95125.0,Santa Clara,37.29488793,-121.8770741,
Almaden,2150 Almaden Rd 57,95125.0,Santa Clara,37.29480321,-121.8770789,
Almaden,2150 Almaden Rd 58,95125.0,Santa Clara,37.29470935,-121.8771018,
Almaden,2150 Almaden Rd 59,95125.0,Santa Clara,37.29461794,-121.8771185,
Almaden,2150 Almaden Rd 6,95125.0,Santa Clara,37.29502833,-121.8798435,
Lincoln,1082 Lincoln Ct,95125.0,Santa Clara,37.2917656,-121.8878666,
Almaden,2150 Almaden Rd 60,95125.0,Santa Clara,37.29452797,-121.877132,
Almaden,2150 Almaden Rd 61,95125.0,Santa Clara,37.29443229,-121.8771455,
Almaden,2150 Almaden Rd 62,95125.0,Santa Clara,37.29472064,-121.8789309,
Almaden,2150 Almaden Rd 63,95125.0,Santa Clara,37.29474511,-121.8790641,
Almaden,2150 Almaden Rd 64,95125.0,Santa Clara,37.29475808,-121.8792076,
Luther,1082 Luther Ave,95126.0,Santa Clara,37.32778414,-121.9108051,
Almaden,2150 Almaden Rd 65,95125.0,Santa Clara,37.29477708,-121.879346,
Almaden,2150 Almaden Rd 66,95125.0,Santa Clara,37.29451727,-121.8792664,
Almaden,2150 Almaden Rd 67,95125.0,Santa Clara,37.29449618,-121.8791225,
Almaden,2150 Almaden Rd 68,95125.0,Santa Clara,37.29447486,-121.8789618,
Almaden,2150 Almaden Rd 69,95125.0,Santa Clara,37.29445195,-121.8788229,
Minoru,1082 Minoru Dr,95120.0,Santa Clara,37.19709231,-121.8299178,
Almaden,2150 Almaden Rd 7,95125.0,Santa Clara,37.29499704,-121.8797282,
Almaden,2150 Almaden Rd 70,95125.0,Santa Clara,37.29443887,-121.8786784,
Almaden,2150 Almaden Rd 71,95125.0,Santa Clara,37.29440702,-121.8785064,
Almaden,2150 Almaden Rd 72,95125.0,Santa Clara,37.29439819,-121.8783623,
Almaden,2150 Almaden Rd 73,95125.0,Santa Clara,37.29437007,-121.8782388,
Morris,1082 Morris Ct,95126.0,Santa Clara,37.34516139,-121.9298507,
Almaden,2150 Almaden Rd 74,95125.0,Santa Clara,37.29435958,-121.8781253,
Almaden,2150 Almaden Rd 75,95125.0,Santa Clara,37.29433539,-121.8780218,
Almaden,2150 Almaden Rd 76,95125.0,Santa Clara,37.29431974,-121.8778953,
Almaden,2150 Almaden Rd 77,95125.0,Santa Clara,37.29430405,-121.8777788,
Almaden,2150 Almaden Rd 78,95125.0,Santa Clara,37.29428763,-121.877664,
Morse,1082 Morse St,95126.0,Santa Clara,37.34200179,-121.9286964,
Almaden,2150 Almaden Rd 79,95125.0,Santa Clara,37.29427897,-121.8775521,
Almaden,2150 Almaden Rd 8,95125.0,Santa Clara,37.29496864,-121.8796157,
Almaden,2150 Almaden Rd 80,95125.0,Santa Clara,37.29426014,-121.8774337,
Almaden,2150 Almaden Rd 81,95125.0,Santa Clara,37.29424378,-121.8773202,
Almaden,2150 Almaden Rd 82,95125.0,Santa Clara,37.2942183,-121.8772004,
Mountain Shadows,1082 Mountain Shadows Rd,95120.0,Santa Clara,37.2004468,-121.835438,
Almaden,2150 Almaden Rd 83,95125.0,Santa Clara,37.29406618,-121.8772789,
Almaden,2150 Almaden Rd 84,95125.0,Santa Clara,37.2940714,-121.8774035,
